"DNA polymorphism id" "Map Set(外部v5)" "Chr" "Start" "End" "LG" "MP"
"9_234916096" "corn_B73_v5" 2 217947637 217947637 NA NA
"9_234916121" "corn_B73_v5" 2 217949196 217949196 NA NA
"9_234916294" "corn_B73_v5" 2 217956107 217956107 NA NA
"9_234916295" "corn_B73_v5" 2 217956109 217956109 NA NA
"9_12649279" "corn_B73_v5" 2 218072406 218072406 NA NA
"9_12647732" "corn_B73_v5" 2 218075019 218075019 NA NA
"9_12647762" "corn_B73_v5" 2 218138171 218138171 NA NA
"9_12668628" "corn_B73_v5" 2 218186853 218186853 2 135.9
"9_234917089" "corn_B73_v5" 2 218189864 218189864 NA NA
"9_12647724" "corn_B73_v5" 2 218191247 218191247 NA NA
"9_257506925" "corn_B73_v5" 2 218266803 218266803 NA NA
"9_12647643" "corn_B73_v5" 2 218289238 218289238 NA NA
"9_234917884" "corn_B73_v5" 2 218300183 218300183 NA NA
"9_12647868" "corn_B73_v5" 2 218307918 218307918 NA NA
"9_234918074" "corn_B73_v5" 2 218313186 218313186 NA NA
"9_234918438" "corn_B73_v5" 2 218458642 218458642 NA NA
"9_234918477" "corn_B73_v5" 2 218506673 218506673 NA NA
"9_234918504" "corn_B73_v5" 2 218508279 218508279 NA NA
"9_234918559" "corn_B73_v5" 2 218510099 218510099 NA NA
"9_234918584" "corn_B73_v5" 2 218510815 218510815 NA NA
"9_234918748" "corn_B73_v5" 2 218514304 218514304 NA NA
"9_234918778" "corn_B73_v5" 2 218514809 218514809 NA NA
"9_234919095" "corn_B73_v5" 2 218558612 218558612 NA NA
"9_234919291" "corn_B73_v5" 2 218585663 218585663 NA NA
"9_12651698" "corn_B73_v5" 2 218634738 218634738 2 133
"9_12647827" "corn_B73_v5" 2 218687736 218687736 NA NA
"9_12647862" "corn_B73_v5" 2 218738175 218738175 NA NA
"9_234919428" "corn_B73_v5" 2 218738466 218738466 NA NA
"9_234919433" "corn_B73_v5" 2 218738834 218738834 NA NA
"9_234919440" "corn_B73_v5" 2 218739030 218739030 NA NA
"9_234919453" "corn_B73_v5" 2 218739510 218739510 NA NA
"9_234919454" "corn_B73_v5" 2 218739524 218739524 NA NA
"9_256449240" "corn_B73_v5" 2 218740070 218740070 NA NA
"9_12647788" "corn_B73_v5" 2 218924197 218924197 NA NA
"9_12661981" "corn_B73_v5" 2 218962390 218962390 2 137.3
"9_12661980" "corn_B73_v5" 2 218962554 218962554 NA NA
"9_12661983" "corn_B73_v5" 2 218962642 218962642 NA NA
"9_12647855" "corn_B73_v5" 2 219039350 219039350 NA NA
"9_12647799" "corn_B73_v5" 2 219044699 219044699 NA NA
"9_12647795" "corn_B73_v5" 2 219045664 219045664 NA NA
"9_234919748" "corn_B73_v5" 2 219119348 219119348 NA NA
"9_234919749" "corn_B73_v5" 2 219119447 219119447 NA NA
"9_234919752" "corn_B73_v5" 2 219119862 219119862 NA NA
"9_234919755" "corn_B73_v5" 2 219120129 219120129 NA NA
"9_234919980" "corn_B73_v5" 2 219160677 219160677 NA NA
"9_12647832" "corn_B73_v5" 2 219204918 219204918 NA NA
"9_234920204" "corn_B73_v5" 2 219262586 219262586 NA NA
"9_234920236" "corn_B73_v5" 2 219272720 219272720 NA NA
"9_234920355" "corn_B73_v5" 2 219275852 219275852 NA NA
"9_234920546" "corn_B73_v5" 2 219317076 219317076 NA NA
"9_234920866" "corn_B73_v5" 2 219332365 219332365 NA NA
"9_234921084" "corn_B73_v5" 2 219344162 219344162 NA NA
"9_234921250" "corn_B73_v5" 2 219431402 219431402 NA NA
"9_234921397" "corn_B73_v5" 2 219436344 219436344 NA NA
"9_234921452" "corn_B73_v5" 2 219437230 219437230 NA NA
"9_12665746" "corn_B73_v5" 2 219587654 219587654 2 93
"9_12665747" "corn_B73_v5" 2 219587700 219587700 2 136.7
"9_12665742" "corn_B73_v5" 2 219587815 219587815 4 90.4
"9_12648154" "corn_B73_v5" 2 219865858 219865858 NA NA
"9_12648166" "corn_B73_v5" 2 219942342 219942342 NA NA
"9_12648207" "corn_B73_v5" 2 219942726 219942726 NA NA
"9_12648213" "corn_B73_v5" 2 219948138 219948138 NA NA
"9_234923505" "corn_B73_v5" 2 219956064 219956064 NA NA
"9_234924068" "corn_B73_v5" 2 219981855 219981855 NA NA
"9_12648199" "corn_B73_v5" 2 220106439 220106439 NA NA
"9_12648170" "corn_B73_v5" 2 220116598 220116598 NA NA
"9_12648343" "corn_B73_v5" 2 220132356 220132356 NA NA
"9_12648257" "corn_B73_v5" 2 220132965 220132965 NA NA
"9_12648195" "corn_B73_v5" 2 220183949 220183949 NA NA
"9_234925358" "corn_B73_v5" 2 220366454 220366454 NA NA
"9_234925435" "corn_B73_v5" 2 220370011 220370011 NA NA
"9_234925574" "corn_B73_v5" 2 220376091 220376091 NA NA
"9_234925589" "corn_B73_v5" 2 220376455 220376455 NA NA
"9_12648244" "corn_B73_v5" 2 220426261 220426261 NA NA
"9_234926507" "corn_B73_v5" 2 220581028 220581028 NA NA
"9_12648196" "corn_B73_v5" 2 220581169 220581169 NA NA
"9_234927424" "corn_B73_v5" 2 220718371 220718371 NA NA
"9_234927425" "corn_B73_v5" 2 220718455 220718455 NA NA
"9_12648197" "corn_B73_v5" 2 220719419 220719419 NA NA
"9_234927472" "corn_B73_v5" 2 220719904 220719904 NA NA
"9_234927520" "corn_B73_v5" 2 220723513 220723513 NA NA
"9_234927564" "corn_B73_v5" 2 220777230 220777230 NA NA
"9_12648337" "corn_B73_v5" 2 220863079 220863079 NA NA
"9_12648348" "corn_B73_v5" 2 220864628 220864628 NA NA
"9_12648355" "corn_B73_v5" 2 220940496 220940496 NA NA
"9_234928414" "corn_B73_v5" 2 220962829 220962829 NA NA
"9_12632558" "corn_B73_v5" 2 220993448 220993448 2 139.4
"9_12632559" "corn_B73_v5" 2 220993469 220993469 NA NA
"9_12632557" "corn_B73_v5" 2 220993771 220993771 NA NA
"9_12632436" "corn_B73_v5" 2 220994371 220994371 2 138.3
"9_12632435" "corn_B73_v5" 2 220994515 220994515 2 137.5
"9_12632438" "corn_B73_v5" 2 220994580 220994580 2 141.2
"9_12632431" "corn_B73_v5" 2 220994628 220994628 NA NA
"9_12632430" "corn_B73_v5" 2 220994780 220994780 2 141.2
"9_12632432" "corn_B73_v5" 2 220994833 220994833 NA NA
"9_234928877" "corn_B73_v5" 2 221272830 221272830 NA NA
"9_234929008" "corn_B73_v5" 2 221289357 221289357 NA NA
"9_12648183" "corn_B73_v5" 2 221344867 221344867 NA NA
"9_234929175" "corn_B73_v5" 2 221345166 221345166 NA NA
"9_12648365" "corn_B73_v5" 2 221376489 221376489 NA NA
"9_12648293" "corn_B73_v5" 2 221428967 221428967 NA NA
"9_12664455" "corn_B73_v5" 2 221435586 221435586 2 138.6
"9_12664451" "corn_B73_v5" 2 221435597 221435597 2 142.1
"9_12664456" "corn_B73_v5" 2 221435660 221435660 2 138.9
"9_12648315" "corn_B73_v5" 2 221657609 221657609 NA NA
"9_234930985" "corn_B73_v5" 2 221825948 221825948 NA NA
"9_12651598" "corn_B73_v5" 2 221887974 221887974 NA NA
"9_12648345" "corn_B73_v5" 2 221892641 221892641 NA NA
"9_12648150" "corn_B73_v5" 2 221938378 221938378 NA NA
"9_12632410" "corn_B73_v5" 2 222092727 222092727 2 141.1
"9_12632413" "corn_B73_v5" 2 222092816 222092816 NA NA
"9_12632406" "corn_B73_v5" 2 222092965 222092965 NA NA
"9_12632409" "corn_B73_v5" 2 222092981 222092981 NA NA
"9_12632412" "corn_B73_v5" 2 222093084 222093084 NA NA
"9_12632411" "corn_B73_v5" 2 222093172 222093172 NA NA
"9_12632478" "corn_B73_v5" 2 222093565 222093565 NA NA
"9_12632490" "corn_B73_v5" 2 222093575 222093575 NA NA
"9_12632487" "corn_B73_v5" 2 222093798 222093798 NA NA
"9_12632486" "corn_B73_v5" 2 222093825 222093825 2 112.9
"9_12632485" "corn_B73_v5" 2 222093878 222093878 2 141.1
"9_234932239" "corn_B73_v5" 2 222094431 222094431 NA NA
"9_12648276" "corn_B73_v5" 2 222094682 222094682 NA NA
"9_234932887" "corn_B73_v5" 2 222205281 222205281 NA NA
"9_234932925" "corn_B73_v5" 2 222214103 222214103 NA NA
"9_234932936" "corn_B73_v5" 2 222214438 222214438 NA NA
"9_234933035" "corn_B73_v5" 2 222255913 222255913 NA NA
"9_226455260" "corn_B73_v5" 2 222275819 222275819 NA NA
"9_12648356" "corn_B73_v5" 2 222284636 222284636 NA NA
"9_12648130" "corn_B73_v5" 2 222318791 222318791 NA NA
"9_12648358" "corn_B73_v5" 2 222358177 222358177 2 142.4
"9_12648219" "corn_B73_v5" 2 222453733 222453733 NA NA
"9_12668183" "corn_B73_v5" 2 222683523 222683523 NA NA
"9_234934065" "corn_B73_v5" 2 222739164 222739164 NA NA
"9_234934171" "corn_B73_v5" 2 222741886 222741886 NA NA
"9_234934243" "corn_B73_v5" 2 222744004 222744004 NA NA
"9_234935938" "corn_B73_v5" 2 223284983 223284983 NA NA
"9_256174006" "corn_B73_v5" 2 223288700 223288700 NA NA
"9_12669175" "corn_B73_v5" 2 223360103 223360103 2 143
"9_12666490" "corn_B73_v5" 2 223361133 223361133 2 145.8
"9_12666491" "corn_B73_v5" 2 223361139 223361139 2 145.2
"9_234936896" "corn_B73_v5" 2 223362830 223362830 NA NA
"9_234937684" "corn_B73_v5" 2 223604289 223604289 NA NA
"9_234937696" "corn_B73_v5" 2 223604744 223604744 NA NA
"9_234937856" "corn_B73_v5" 2 223692464 223692464 NA NA
"9_234937867" "corn_B73_v5" 2 223693365 223693365 NA NA
"9_234937872" "corn_B73_v5" 2 223693570 223693570 NA NA
"9_234937910" "corn_B73_v5" 2 223695289 223695289 NA NA
"9_234937920" "corn_B73_v5" 2 223695667 223695667 NA NA
"9_234937988" "corn_B73_v5" 2 223774220 223774220 NA NA
"9_12664511" "corn_B73_v5" 2 223775672 223775672 2 151.8
"9_12632227" "corn_B73_v5" 2 223775688 223775688 2 146.6
"9_12664512" "corn_B73_v5" 2 223775752 223775752 NA NA
"9_12632229" "corn_B73_v5" 2 223775755 223775755 2 144.8
"9_12664513" "corn_B73_v5" 2 223775819 223775819 2 145.5
"9_12664515" "corn_B73_v5" 2 223775979 223775979 2 146.6
"9_234938185" "corn_B73_v5" 2 223778239 223778239 NA NA
"9_234938193" "corn_B73_v5" 2 223778506 223778506 NA NA
"9_234938711" "corn_B73_v5" 2 223899481 223899481 NA NA
"9_12648323" "corn_B73_v5" 2 223983836 223983836 2 142.8
"9_256175736" "corn_B73_v5" 2 224168496 224168496 NA NA
"9_234940005" "corn_B73_v5" 2 224221414 224221414 NA NA
"9_12648256" "corn_B73_v5" 2 224221770 224221770 NA NA
"9_234940363" "corn_B73_v5" 2 224403090 224403090 NA NA
"9_12648255" "corn_B73_v5" 2 224403937 224403937 NA NA
"9_227098713" "corn_B73_v5" 2 224405256 224405256 NA NA
"9_234940554" "corn_B73_v5" 2 224414639 224414639 NA NA
"9_258054271" "corn_B73_v5" 2 224415894 224415894 NA NA
"9_234940613" "corn_B73_v5" 2 224416536 224416536 NA NA
"9_12648349" "corn_B73_v5" 2 224421075 224421075 NA NA
"9_234940763" "corn_B73_v5" 2 224421467 224421467 NA NA
"9_12648175" "corn_B73_v5" 2 224422586 224422586 NA NA
"9_257507776" "corn_B73_v5" 2 224424592 224424592 NA NA
"9_12648309" "corn_B73_v5" 2 224429019 224429019 NA NA
"9_234941322" "corn_B73_v5" 2 224730758 224730758 NA NA
"9_234941349" "corn_B73_v5" 2 224732835 224732835 NA NA
"9_12648158" "corn_B73_v5" 2 224733558 224733558 2 144.8
"9_256823116" "corn_B73_v5" 2 224991307 224991307 NA NA
"9_12648291" "corn_B73_v5" 2 225118440 225118440 NA NA
"9_12648185" "corn_B73_v5" 2 225182561 225182561 2 146
"9_12648251" "corn_B73_v5" 2 225186103 225186103 NA NA
"9_234942618" "corn_B73_v5" 2 225473952 225473952 NA NA
"9_234942712" "corn_B73_v5" 2 225498737 225498737 NA NA
"9_234942757" "corn_B73_v5" 2 225500832 225500832 NA NA
"9_234942785" "corn_B73_v5" 2 225502673 225502673 NA NA
"9_257097617" "corn_B73_v5" 2 225503536 225503536 NA NA
"9_234942988" "corn_B73_v5" 2 225544429 225544429 NA NA
"9_222638257" "corn_B73_v5" 2 225573178 225573178 NA NA
"9_12666808" "corn_B73_v5" 2 225583070 225583070 2 147
"9_12648205" "corn_B73_v5" 2 225780773 225780773 2 147.5
"9_234944311" "corn_B73_v5" 2 225964034 225964034 NA NA
"9_234944419" "corn_B73_v5" 2 225981569 225981569 NA NA
"9_12648319" "corn_B73_v5" 2 225986284 225986284 NA NA
"9_12648165" "corn_B73_v5" 2 226122392 226122392 NA NA
"9_234945083" "corn_B73_v5" 2 226277844 226277844 NA NA
"9_12664897" "corn_B73_v5" 2 226318863 226318863 2 144.9
"9_12664901" "corn_B73_v5" 2 226319053 226319053 8 27.3
"9_12664903" "corn_B73_v5" 2 226319143 226319143 2 145
"9_12664900" "corn_B73_v5" 2 226319323 226319323 NA NA
"9_12648373" "corn_B73_v5" 2 226371765 226371765 NA NA
"9_12648488" "corn_B73_v5" 2 226514856 226514856 NA NA
"9_12648430" "corn_B73_v5" 2 226612219 226612219 NA NA
"9_234945886" "corn_B73_v5" 2 226662654 226662654 NA NA
"9_12648503" "corn_B73_v5" 2 226665796 226665796 NA NA
"9_12648401" "corn_B73_v5" 2 226669547 226669547 NA NA
"9_12648518" "corn_B73_v5" 2 226671459 226671459 NA NA
"9_234946753" "corn_B73_v5" 2 226850544 226850544 NA NA
"9_234946758" "corn_B73_v5" 2 226850806 226850806 NA NA
"9_257644869" "corn_B73_v5" 2 226851064 226851064 NA NA
"9_12648413" "corn_B73_v5" 2 226851802 226851802 2 148.9
"9_234947434" "corn_B73_v5" 2 227289091 227289091 NA NA
"9_234947435" "corn_B73_v5" 2 227289147 227289147 NA NA
"9_234947578" "corn_B73_v5" 2 227293313 227293313 NA NA
"9_234947940" "corn_B73_v5" 2 227382259 227382259 NA NA
"9_234947941" "corn_B73_v5" 2 227382364 227382364 NA NA
"9_12648563" "corn_B73_v5" 2 227383342 227383342 NA NA
"9_234947990" "corn_B73_v5" 2 227383409 227383409 NA NA
"9_234948057" "corn_B73_v5" 2 227404049 227404049 NA NA
"9_12648389" "corn_B73_v5" 2 227406056 227406056 NA NA
"9_12648558" "corn_B73_v5" 2 227430441 227430441 NA NA
"9_234948741" "corn_B73_v5" 2 227514960 227514960 NA NA
"9_234949851" "corn_B73_v5" 2 227774761 227774761 NA NA
"9_257918127" "corn_B73_v5" 2 227782472 227782472 NA NA
"9_234949950" "corn_B73_v5" 2 227782666 227782666 NA NA
"9_234949975" "corn_B73_v5" 2 227784675 227784675 NA NA
"9_234949976" "corn_B73_v5" 2 227784676 227784676 NA NA
"9_234950717" "corn_B73_v5" 2 228463737 228463737 NA NA
"9_234950988" "corn_B73_v5" 2 228574402 228574402 NA NA
"9_12648596" "corn_B73_v5" 2 228650072 228650072 NA NA
"9_12648505" "corn_B73_v5" 2 228949763 228949763 NA NA
"9_234951907" "corn_B73_v5" 2 228953282 228953282 NA NA
"9_256448980" "corn_B73_v5" 2 228962309 228962309 NA NA
"9_12648411" "corn_B73_v5" 2 229098721 229098721 NA NA
"9_234952530" "corn_B73_v5" 2 229109902 229109902 NA NA
"9_234952540" "corn_B73_v5" 2 229110277 229110277 NA NA
"9_257234080" "corn_B73_v5" 2 229217866 229217866 NA NA
"9_12648479" "corn_B73_v5" 2 229239944 229239944 NA NA
"9_12648538" "corn_B73_v5" 2 229342418 229342418 NA NA
"9_234954763" "corn_B73_v5" 2 229536383 229536383 NA NA
"9_234956178" "corn_B73_v5" 2 229948671 229948671 NA NA
"9_256687135" "corn_B73_v5" 2 229949095 229949095 NA NA
"9_234956243" "corn_B73_v5" 2 229952482 229952482 NA NA
"9_234956258" "corn_B73_v5" 2 229952957 229952957 NA NA
"9_234956387" "corn_B73_v5" 2 230045666 230045666 NA NA
"9_234956409" "corn_B73_v5" 2 230046226 230046226 NA NA
"9_12648385" "corn_B73_v5" 2 230177566 230177566 NA NA
"9_12648571" "corn_B73_v5" 2 230259565 230259565 NA NA
"9_12648492" "corn_B73_v5" 2 230488971 230488971 NA NA
"9_256823682" "corn_B73_v5" 2 230492718 230492718 NA NA
"9_234957898" "corn_B73_v5" 2 230526838 230526838 NA NA
"9_234957907" "corn_B73_v5" 2 230527473 230527473 NA NA
"9_234957913" "corn_B73_v5" 2 230527669 230527669 NA NA
"9_234957915" "corn_B73_v5" 2 230527820 230527820 NA NA
"9_234958402" "corn_B73_v5" 2 230698067 230698067 NA NA
"9_12648491" "corn_B73_v5" 2 230726581 230726581 NA NA
"9_234958584" "corn_B73_v5" 2 230791381 230791381 NA NA
"9_234958864" "corn_B73_v5" 2 230868449 230868449 NA NA
"9_12657199" "corn_B73_v5" 2 230868650 230868650 NA NA
"9_12634274" "corn_B73_v5" 2 231113078 231113078 2 151
"9_12634276" "corn_B73_v5" 2 231113168 231113168 2 150.1
"9_12634279" "corn_B73_v5" 2 231113337 231113337 2 148.8
"9_12633963" "corn_B73_v5" 2 231113765 231113765 2 150.3
"9_67926582" "corn_B73_v5" 2 231114035 231114035 2 149.7
"9_12648608" "corn_B73_v5" 2 231245349 231245349 NA NA
"9_12665016" "corn_B73_v5" 2 231389452 231389452 2 151.6
"9_12665014" "corn_B73_v5" 2 231389580 231389580 2 150.9
"9_12665018" "corn_B73_v5" 2 231389991 231389991 2 151.9
"9_12649314" "corn_B73_v5" 2 231632594 231632594 2 150.6
"9_67926179" "corn_B73_v5" 2 231632594 231632594 NA NA
"9_12633646" "corn_B73_v5" 2 231632834 231632834 2 147
"9_12662305" "corn_B73_v5" 2 231633023 231633023 2 151.1
"9_12668933" "corn_B73_v5" 2 231708026 231708026 2 150.7
"9_12632605" "corn_B73_v5" 2 231726123 231726123 2 69.9
"9_12648606" "corn_B73_v5" 2 231730182 231730182 NA NA
"9_234961104" "corn_B73_v5" 2 231812792 231812792 NA NA
"9_12648485" "corn_B73_v5" 2 231850357 231850357 NA NA
"9_12633462" "corn_B73_v5" 2 231971682 231971682 2 152
"9_12633456" "corn_B73_v5" 2 231971802 231971802 2 131.8
"9_12633459" "corn_B73_v5" 2 231971850 231971850 NA NA
"9_12633455" "corn_B73_v5" 2 231971926 231971926 NA NA
"9_12633460" "corn_B73_v5" 2 231971946 231971946 2 150.7
"9_12633457" "corn_B73_v5" 2 231971990 231971990 2 152
"9_12648391" "corn_B73_v5" 2 231972288 231972288 NA NA
"9_234961315" "corn_B73_v5" 2 231972995 231972995 NA NA
"9_234961459" "corn_B73_v5" 2 232062194 232062194 NA NA
"9_234961461" "corn_B73_v5" 2 232062318 232062318 NA NA
"9_234961578" "corn_B73_v5" 2 232096136 232096136 NA NA
"9_12648400" "corn_B73_v5" 2 232308764 232308764 NA NA
"9_12648455" "corn_B73_v5" 2 232308796 232308796 NA NA
"9_234961998" "corn_B73_v5" 2 232310267 232310267 NA NA
"9_234962477" "corn_B73_v5" 2 232690972 232690972 NA NA
"9_12648549" "corn_B73_v5" 2 232693615 232693615 2 153
"9_12648604" "corn_B73_v5" 2 232693716 232693716 2 153
"9_12648537" "corn_B73_v5" 2 232693801 232693801 2 153
"9_12651484" "corn_B73_v5" 2 232796455 232796455 2 151.9
"9_12666530" "corn_B73_v5" 2 232838389 232838389 2 152
"9_12666529" "corn_B73_v5" 2 232838409 232838409 2 153.5
"9_12648424" "corn_B73_v5" 2 232838534 232838534 NA NA
"9_234963082" "corn_B73_v5" 2 232841132 232841132 NA NA
"9_12648489" "corn_B73_v5" 2 232844477 232844477 2 152
"9_234963527" "corn_B73_v5" 2 232895265 232895265 NA NA
"9_12648410" "corn_B73_v5" 2 232914075 232914075 NA NA
"9_234964024" "corn_B73_v5" 2 233052049 233052049 NA NA
"9_234964057" "corn_B73_v5" 2 233055686 233055686 NA NA
"9_12648580" "corn_B73_v5" 2 233099649 233099649 2 152.1
"9_234964371" "corn_B73_v5" 2 233107516 233107516 NA NA
"9_234964658" "corn_B73_v5" 2 233117487 233117487 NA NA
"9_12648386" "corn_B73_v5" 2 233160649 233160649 2 155
"9_12648436" "corn_B73_v5" 2 233447635 233447635 2 152.2
"9_12648377" "corn_B73_v5" 2 233447960 233447960 2 152.2
"9_12648378" "corn_B73_v5" 2 233449309 233449309 2 152.2
"9_12648397" "corn_B73_v5" 2 233453330 233453330 2 152.2
"9_1040597018" "corn_B73_v5" 2 233453554 233453554 NA NA
"9_1010388788" "corn_B73_v5" 2 233461380 233461380 2 152.2
"9_234965235" "corn_B73_v5" 2 233461834 233461834 2 152.2
"9_234965244" "corn_B73_v5" 2 233462336 233462336 2 152.2
"9_1010394209" "corn_B73_v5" 2 233463720 233463720 2 152.2
"9_1010372848" "corn_B73_v5" 2 233466386 233466386 2 152.2
"9_1040596872" "corn_B73_v5" 2 233466553 233466553 2 152.2
"9_1010397764" "corn_B73_v5" 2 233467702 233467702 2 152.2
"9_474259788" "corn_B73_v5" 2 233475151 233475151 2 152.2
"9_1026491361" "corn_B73_v5" 2 233475410 233475410 2 152.2
"9_1040596855" "corn_B73_v5" 2 233475686 233475686 2 152.2
"9_1040596864" "corn_B73_v5" 2 233476168 233476168 2 152.2
"9_1010365500" "corn_B73_v5" 2 233477014 233477014 2 152.2
"9_1026489714" "corn_B73_v5" 2 233477631 233477631 2 152.2
"9_234965354" "corn_B73_v5" 2 233478756 233478756 2 152.2
"9_234965355" "corn_B73_v5" 2 233479001 233479001 2 152.2
"9_1040596777" "corn_B73_v5" 2 233481083 233481083 2 152.2
"9_234965362" "corn_B73_v5" 2 233481108 233481108 2 152.2
"9_1010365501" "corn_B73_v5" 2 233481609 233481609 2 152.2
"9_1040596765" "corn_B73_v5" 2 233481629 233481629 2 152.2
"9_1010405204" "corn_B73_v5" 2 233481634 233481634 2 152.2
"9_1010405763" "corn_B73_v5" 2 233481700 233481700 2 152.2
"9_234966730" "corn_B73_v5" 2 233494937 233494937 NA NA
"9_12663563" "corn_B73_v5" 2 233498139 233498139 2 153.9
"9_12663313" "corn_B73_v5" 2 233498376 233498376 2 153.8
"9_12663319" "corn_B73_v5" 2 233620955 233620955 2 153.8
"9_12663311" "corn_B73_v5" 2 233621158 233621158 2 153.8
"9_12648470" "corn_B73_v5" 2 233929706 233929706 NA NA
"9_12648402" "corn_B73_v5" 2 233943036 233943036 2 152.6
"9_12648417" "corn_B73_v5" 2 233969132 233969132 2 152.7
"9_12648605" "corn_B73_v5" 2 233969447 233969447 NA NA
"9_234966243" "corn_B73_v5" 2 233975856 233975856 2 152.7
"9_12662897" "corn_B73_v5" 2 233978528 233978528 2 154.2
"9_234966589" "corn_B73_v5" 2 233980404 233980404 2 152.4
"9_234966627" "corn_B73_v5" 2 233984524 233984524 NA NA
"9_234966628" "corn_B73_v5" 2 233984593 233984593 NA NA
"9_234966356" "corn_B73_v5" 2 234096305 234096305 NA NA
"9_474216154" "corn_B73_v5" 2 234102504 234102504 NA NA
"9_474259974" "corn_B73_v5" 2 234113970 234113970 NA NA
"9_474222407" "corn_B73_v5" 2 234143077 234143077 NA NA
"9_474259983" "corn_B73_v5" 2 234191281 234191281 NA NA
"9_474234950" "corn_B73_v5" 2 234191283 234191283 NA NA
"9_234966452" "corn_B73_v5" 2 234197394 234197394 NA NA
"9_234966445" "corn_B73_v5" 2 234197514 234197514 NA NA
"9_234966431" "corn_B73_v5" 2 234197811 234197811 NA NA
"9_234966412" "corn_B73_v5" 2 234200323 234200323 NA NA
"9_234966411" "corn_B73_v5" 2 234200345 234200345 NA NA
"9_234966410" "corn_B73_v5" 2 234200346 234200346 NA NA
"9_234966409" "corn_B73_v5" 2 234200357 234200357 NA NA
"9_234966408" "corn_B73_v5" 2 234200377 234200377 NA NA
"9_474241171" "corn_B73_v5" 2 234200475 234200475 NA NA
"9_474216166" "corn_B73_v5" 2 234204995 234204995 NA NA
"9_474228742" "corn_B73_v5" 2 234205008 234205008 NA NA
"9_474259985" "corn_B73_v5" 2 234205013 234205013 NA NA
"9_474241184" "corn_B73_v5" 2 234205015 234205015 NA NA
"9_474259984" "corn_B73_v5" 2 234205152 234205152 NA NA
"9_474222415" "corn_B73_v5" 2 234205156 234205156 NA NA
"9_474234953" "corn_B73_v5" 2 234205179 234205179 NA NA
"9_12648375" "corn_B73_v5" 2 234205399 234205399 NA NA
"9_12663433" "corn_B73_v5" 2 234329222 234329222 2 154.2
"9_234966535" "corn_B73_v5" 2 234331236 234331236 2 152.4
"9_234966536" "corn_B73_v5" 2 234331499 234331499 2 152.4
"9_234966538" "corn_B73_v5" 2 234331572 234331572 NA NA
"9_234966539" "corn_B73_v5" 2 234331593 234331593 NA NA
"9_12648443" "corn_B73_v5" 2 234331630 234331630 NA NA
"9_234966541" "corn_B73_v5" 2 234331671 234331671 NA NA
"9_234966542" "corn_B73_v5" 2 234331678 234331678 NA NA
"9_234966543" "corn_B73_v5" 2 234331703 234331703 NA NA
"9_12648540" "corn_B73_v5" 2 234331739 234331739 NA NA
"9_474241189" "corn_B73_v5" 2 234331760 234331760 NA NA
"9_234966547" "corn_B73_v5" 2 234331944 234331944 NA NA
"9_474253713" "corn_B73_v5" 2 234331973 234331973 NA NA
"9_234966549" "corn_B73_v5" 2 234332178 234332178 NA NA
"9_474253718" "corn_B73_v5" 2 234332229 234332229 NA NA
"9_234966560" "corn_B73_v5" 2 234332659 234332659 NA NA
